[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.942652,1.5051683,558.0,557.0008,0.41809052,0.28263247,27.591398,3.4967573,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.928447,1.0926268,573.0,572.0,0.40894055,0.27770624,29.054102,3.1966727,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.4848485,1.0800178,528.0,526.99915,0.4089005,0.27995682,29.380682,3.2649646,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.982079,1.544919,558.0,557.0008,0.41965204,0.27920076,27.344086,3.4578707,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.136519,1.2591498,586.0,584.9992,0.4185146,0.28292093,28.71331,2.8059647,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.998255,1.3671522,573.0,572.0,0.41032723,0.27547297,29.917976,3.306127,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.9339623,2.207492,636.0,635.00226,0.4165026,0.28519854,28.056604,2.99527,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.0944057,1.5948477,572.0,571.00116,0.4064004,0.27690476,28.777971,3.1652625,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.1931624,1.4775655,585.0,584.0,0.40553236,0.27101773,30.502563,3.6975987,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.8464284,1.1485956,560.0,558.9992,0.4185049,0.2839632,27.93393,2.9545841,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.6691175,1.1001682,544.0,542.9992,0.41214985,0.2801088,28.503677,3.5681345,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.516129,1.179854,527.0,525.9979,0.41399574,0.2803578,29.512335,3.4961824,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.1564627,1.2396529,588.0,587.0015,0.40852642,0.27653748,28.102041,3.217156,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.0592337,1.3653154,574.0,573.0012,0.41434458,0.2800526,29.114983,3.1313844,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.6666665,1.0736045,546.0,544.9992,0.40632215,0.27848348,29.934067,3.1406686,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.019264,1.3565613,571.0,569.9978,0.42196235,0.2797601,27.418564,3.1508915,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.8194947,1.2371725,554.0,552.9992,0.41443327,0.2804124,28.62094,3.7629197,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.669104,1.0482925,547.0,545.99786,0.41383904,0.28102413,29.970749,3.6087284,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.1542463,1.4560404,577.0,576.0,0.42283234,0.28445703,27.34662,3.2734115,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.94974,1.0445395,577.0,576.0,0.41244766,0.2796749,29.684576,3.11496,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.552239,1.0060799,536.0,534.9992,0.40852734,0.27352804,29.83209,3.4906237,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.065744,1.2557852,578.0,576.99927,0.422126,0.28427368,27.33737,2.9893692,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.876325,1.1273521,566.0,565.00104,0.4108624,0.2797778,29.079506,3.5181084,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.595588,0.9265576,544.0,542.9992,0.41254756,0.2780369,29.647058,3.1541965,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.927176,1.3473314,563.0,561.9978,0.42126158,0.28244212,27.166964,3.4836075,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.973822,1.1596819,573.0,572.0,0.4105652,0.27921188,29.521814,3.5474782,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.6410255,1.0232122,546.0,544.9992,0.40937492,0.28066623,30.027473,3.0826764,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.345515,1.5413101,602.0,600.99927,0.41413727,0.28030515,28.4103,3.1395206,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.73224,1.1731993,549.0,548.0,0.40342227,0.27768126,28.652094,3.0599868,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.7030964,1.1376987,549.0,548.0,0.41672617,0.27921262,30.06011,3.5139635,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.2988315,1.4256811,599.0,597.9977,0.4131745,0.2837375,27.51085,2.54498,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.7289376,1.2373047,546.0,544.9992,0.41971147,0.27736428,28.30403,3.4713728,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.704587,1.2276933,545.0,544.0,0.40543827,0.27478433,30.478899,3.443919,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.4671164,1.999835,593.0,592.0,0.4185915,0.2831355,27.679596,3.5504353,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,6.216949,1.385292,590.0,589.0016,0.41304317,0.27896678,28.950848,3.2514894,100.0,0.0
[f_Multi][affM_1][Cellg_1],100,1.0,0.0,5.749536,1.4550717,539.0,537.99786,0.41045547,0.27721784,29.914658,3.783095,100.0,0.0
