[f_Roots][affM_2][Cellg_0],100,1.0,0.0,10.9052925,6.682801,718.0,716.9999,0.42120257,0.44361255,6.2729807,2.623677,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.97,0.17058727,6.1042128,3.4203336,451.0,449.9988,NaN,NaN,3.2265794,0.84589976,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,6.4871793,5.0376625,429.0,428.0,0.6540971,0.45627025,3.4149184,0.79354215,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,8.1103325,4.6029816,571.0,569.9978,0.58792025,0.47638482,3.8809106,1.0701326,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.9883807,0.100634016,6.219089,3.1618912,461.0,460.0,NaN,NaN,3.695279,0.94565886,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.99,0.09949876,5.4622426,2.73992,437.0,436.0,NaN,NaN,3.5772727,0.9692707,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,6.318182,3.9119992,484.0,482.9991,0.5455957,0.4749611,3.8657024,1.109939,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.99,0.0994988,5.4292455,2.7863727,424.0,422.99908,NaN,NaN,3.8126464,1.2647374,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,5.4019136,3.098266,418.0,416.99908,0.5402475,0.46381575,3.944976,1.1877925,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,5.194774,2.5145802,421.0,420.0,0.5248558,0.46452194,3.9382422,1.2805823,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.95,0.21794502,4.1585364,2.256261,328.0,326.9992,NaN,NaN,3.1088235,0.79144907,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.96,0.19595924,3.8242812,1.6684794,313.0,312.0,NaN,NaN,2.8819876,0.6092332,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,4.7467017,2.6984289,379.0,378.0,0.68197143,0.4507907,3.0633245,0.9394323,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.91,0.28618178,3.7708333,1.642401,288.0,286.99948,NaN,NaN,2.858521,0.93824685,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.97,0.17058721,4.5595236,2.6985512,336.0,334.99918,NaN,NaN,2.962319,0.8854868,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,4.4022346,1.9690901,358.0,356.9991,0.659263,0.4541799,2.944134,0.8065426,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.84,0.36660627,3.8778627,1.9673784,262.0,260.9999,NaN,NaN,2.7408638,0.9073113,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,0.9199785,0.2712869,3.2403102,1.2343597,258.0,257.0,NaN,NaN,2.720848,0.85513866,100.0,0.0
[f_Roots][affM_2][Cellg_0],100,1.0,0.0,3.9902914,2.2098434,309.0,308.0,0.5843423,0.4616685,2.9223301,0.7677474,100.0,0.0
